,TransactionID,id-01,id-02,id-03,id-04,id-05,id-06,id-07,id-08,id-09,id-10,id-11,id-12,id-13,id-14,id-15,id-16,id-17,id-18,id-19,id-20,id-21,id-22,id-23,id-24,id-25,id-26,id-27,id-28,id-29,id-30,id-31,id-32,id-33,id-34,id-35,id-36,id-37,id-38,DeviceType,DeviceInfo
821,3670108,-5.0,252058.0,,,0.0,-33.0,,,,,100.0,NotFound,27.0,,New,NotFound,225.0,15.0,417.0,595.0,,,,,,,,New,NotFound,,chrome 67.0 for android,,,,F,F,T,F,mobile,SM-G610M Build/MMB29K
822,3670112,-5.0,59110.0,0.0,0.0,0.0,-5.0,,,0.0,0.0,100.0,NotFound,27.0,,Found,Found,225.0,,266.0,139.0,,,,,,,,Found,Found,,chrome 67.0,,,,F,F,T,F,desktop,
823,3670125,-5.0,3164.0,,,0.0,0.0,,,2.0,0.0,94.1999969482422,NotFound,52.0,-300.0,New,NotFound,166.0,,312.0,256.0,,,,,,,,Found,Found,Windows 10,edge 16.0,24.0,1919x1080,match_status:2,T,F,T,T,desktop,Windows
824,3670126,-5.0,654.0,0.0,0.0,0.0,0.0,,,2.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,,312.0,256.0,,,,,,,,Found,Found,Windows 10,edge 16.0,24.0,1919x1080,match_status:2,T,F,T,T,desktop,Windows
825,3670129,-5.0,37229.0,,,-2.0,-7.0,,,0.0,0.0,93.0199966430664,NotFound,27.0,-300.0,New,NotFound,166.0,15.0,337.0,535.0,,,,,,,,Found,Found,Mac OS X 10_13_5,chrome 67.0,24.0,2880x1800,match_status:2,T,F,T,F,desktop,MacOS
826,3670136,-25.0,297292.0,,,0.0,0.0,,,,,100.0,NotFound,27.0,,Unknown,,225.0,,266.0,305.0,,,,,,,,New,NotFound,,chrome 67.0 for ios,,,,F,F,F,F,mobile,
827,3670143,-5.0,51854.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,52.0,-480.0,Found,Found,166.0,,542.0,144.0,,,,,,,,Found,Found,Windows 7,chrome 67.0,24.0,1600x900,match_status:2,T,F,T,F,desktop,Windows
828,3670145,-45.0,58114.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,27.0,-300.0,Found,Found,166.0,13.0,374.0,597.0,,,,,,,,Found,Found,Mac OS X 10_13_1,chrome 67.0,24.0,1440x900,match_status:2,T,F,T,F,desktop,MacOS
829,3670165,0.0,61688.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,,-300.0,Found,Found,166.0,,533.0,256.0,,,,,,,,Found,Found,Windows 7,ie 11.0 for desktop,24.0,1920x1080,match_status:2,T,T,T,T,desktop,rv:11.0
830,3670174,-5.0,92997.0,,,0.0,0.0,,,0.0,0.0,91.06999969482422,NotFound,27.0,,New,NotFound,225.0,,266.0,139.0,,,,,,,,Found,Found,,chrome 67.0,,,,F,F,T,F,desktop,
831,3670178,0.0,36038.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,,-480.0,Found,Found,166.0,,193.0,222.0,,,,,,,,Found,Found,Mac OS X 10_13_5,chrome 67.0,24.0,1440x900,match_status:2,T,F,T,T,desktop,MacOS
832,3670179,-5.0,57407.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,27.0,,Found,Found,225.0,,266.0,139.0,,,,,,,,Found,Found,,chrome 67.0,,,,F,F,T,F,desktop,
833,3670187,-5.0,44884.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,,193.0,333.0,,,,,,,,Found,Found,Windows 7,chrome 67.0,24.0,1920x1080,match_status:2,T,F,T,F,desktop,Windows
834,3670201,-15.0,347008.0,,,,,16.0,-19.0,,,100.0,NotFound,52.0,,New,NotFound,,,,,770.0,41.0,IP_PROXY:ANONYMOUS,11.0,449.0,215.0,Found,New,NotFound,,chrome 67.0,,,,F,F,T,F,desktop,
835,3670204,-5.0,72830.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,-360.0,New,NotFound,166.0,,312.0,214.0,,,,,,,,New,NotFound,Windows 10,edge 16.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
836,3670223,-5.0,77898.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,27.0,-300.0,Found,Found,166.0,,542.0,500.0,,,,,,,,Found,Found,Mac OS X 10_11_6,chrome 67.0,24.0,1920x1080,match_status:2,T,F,T,F,desktop,MacOS
837,3670226,-10.0,369984.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,271.0,595.0,,,,,,,,New,NotFound,,chrome 67.0,,,,F,F,T,F,desktop,Windows
838,3670234,-10.0,15108.0,0.0,0.0,8.0,-8.0,,,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,12.0,410.0,533.0,,,,,,,,Found,Found,Windows 7,chrome 67.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
839,3670237,0.0,74411.0,,,18.0,-100.0,,,,,100.0,NotFound,,-300.0,New,NotFound,166.0,15.0,321.0,549.0,,,,,,,,New,NotFound,iOS 11.1.1,mobile safari 11.0,32.0,1334x750,match_status:2,T,F,T,T,mobile,iOS Device
840,3670240,-5.0,95266.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,,100.0,368.0,,,,,,,,Found,Found,Windows 7,chrome 67.0,24.0,1280x1024,match_status:2,T,F,T,F,desktop,Windows
841,3670251,0.0,172633.0,,,0.0,-12.0,,,,,100.0,NotFound,,-360.0,New,NotFound,166.0,13.0,352.0,333.0,,,,,,,,New,NotFound,iOS 10.0.2,mobile safari 10.0,32.0,1334x750,match_status:2,T,F,T,T,mobile,iOS Device
842,3670258,-20.0,283665.0,,,2.0,-100.0,,,,,100.0,NotFound,27.0,,Unknown,,225.0,15.0,417.0,612.0,,,,,,,,New,NotFound,,mobile safari 11.0,,,,F,F,F,F,mobile,
843,3670261,0.0,253151.0,0.0,0.0,0.0,-12.0,,,0.0,0.0,100.0,Found,,-360.0,Found,Found,166.0,13.0,352.0,333.0,,,,,,,,Found,Found,iOS 10.0.2,mobile safari 10.0,32.0,1334x750,match_status:2,T,F,T,T,mobile,iOS Device
844,3670268,-5.0,41040.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,-300.0,New,NotFound,166.0,,144.0,181.0,,,,,,,,New,NotFound,Windows 10,chrome 67.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
845,3670272,-5.0,76190.0,0.0,0.0,0.0,-1.0,,,0.0,0.0,100.0,NotFound,52.0,-360.0,Found,Found,166.0,,372.0,215.0,,,,,,,,Found,Found,Windows 7,chrome 67.0,24.0,1920x1080,match_status:2,T,F,T,F,desktop,Windows
846,3670273,-5.0,91216.0,,,0.0,0.0,,,,,100.0,Found,52.0,-300.0,New,NotFound,166.0,,215.0,533.0,,,,,,,,New,NotFound,Windows 7,chrome 67.0,24.0,1280x800,match_status:2,T,F,T,T,desktop,Windows
847,3670274,-5.0,526998.0,,,0.0,0.0,,,,,100.0,NotFound,27.0,,New,NotFound,225.0,,266.0,127.0,,,,,,,,New,NotFound,,chrome 67.0 for android,,,,F,F,T,F,mobile,BAC-L03 Build/HUAWEIBAC-L03
848,3670281,-95.0,390002.0,,,0.0,0.0,,,,,100.0,NotFound,27.0,,New,NotFound,225.0,,266.0,139.0,,,,,,,,New,NotFound,,android browser 4.0,,,,F,F,T,F,mobile,SM-G900F Build/KOT49H
849,3670287,-95.0,453484.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,27.0,,Found,Found,225.0,,266.0,139.0,,,,,,,,Found,Found,,android browser 4.0,,,,F,F,T,F,mobile,SM-G900F Build/KOT49H
850,3670295,-5.0,125421.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,15.0,100.0,500.0,,,,,,,,Found,Found,Windows 10,chrome 67.0,24.0,1600x900,match_status:2,T,F,T,T,desktop,Windows
851,3670297,-5.0,128163.0,,,0.0,0.0,,,,,100.0,NotFound,27.0,-420.0,New,NotFound,166.0,,492.0,324.0,,,,,,,,New,NotFound,iOS 11.4.0,chrome 67.0 for ios,32.0,1334x750,match_status:2,T,F,F,T,mobile,iOS Device
852,3670307,-5.0,26501.0,0.0,0.0,4.0,-1.0,,,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,13.0,410.0,549.0,,,,,,,,Found,Found,Windows 7,chrome 67.0,24.0,1920x1200,match_status:2,T,F,T,F,desktop,Windows
853,3670308,-5.0,88716.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,-300.0,New,NotFound,166.0,20.0,529.0,161.0,,,,,,,,New,NotFound,Windows 7,chrome 67.0,24.0,1366x768,match_status:2,T,F,T,T,desktop,Windows
854,3670326,-20.0,656684.0,,,0.0,-2.0,,,,,100.0,NotFound,27.0,,Unknown,,225.0,,414.0,411.0,,,,,,,,New,NotFound,,mobile safari 11.0,,,,F,F,F,F,mobile,
855,3670329,0.0,56892.0,,,0.0,0.0,,,,,100.0,NotFound,,-300.0,New,NotFound,166.0,,100.0,535.0,,,,,,,,New,NotFound,Windows 7,ie 11.0 for desktop,24.0,1366x768,match_status:2,T,T,T,T,desktop,Trident/7.0
856,3670333,0.0,62608.0,0.0,0.0,0.0,-12.0,,,0.0,0.0,100.0,NotFound,,-360.0,Found,Found,166.0,13.0,352.0,333.0,,,,,,,,Found,Found,iOS 10.0.2,mobile safari 10.0,32.0,1334x750,match_status:2,T,F,T,T,mobile,iOS Device
857,3670335,-50.0,230655.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,27.0,,Found,Found,225.0,,266.0,612.0,,,,,,,,Found,Found,,chrome 67.0 for android,,,,F,F,T,F,mobile,HUAWEI VNS-L21 Build/HUAWEIVNS-L21
858,3670339,-20.0,782328.0,,,0.0,-2.0,,,,,100.0,NotFound,27.0,,Unknown,,225.0,,414.0,411.0,,,,,,,,New,NotFound,,mobile safari 11.0,,,,F,F,F,F,mobile,
859,3670364,-5.0,80277.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,271.0,507.0,,,,,,,,Found,Found,,chrome 67.0,,,,F,F,T,F,desktop,Windows
860,3670365,-5.0,32617.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,159.0,,554.0,633.0,,,,,,,,New,NotFound,,firefox 60.0,,,,F,F,T,F,desktop,Windows
861,3670366,0.0,453.0,,,19.0,-12.0,,,,,100.0,NotFound,,-360.0,New,NotFound,166.0,12.0,199.0,333.0,,,,,,,,New,NotFound,Windows 7,ie 11.0 for desktop,24.0,1920x1080,match_status:2,T,T,T,T,desktop,Trident/7.0
862,3670424,-5.0,4492.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,,341.0,600.0,,,,,,,,Found,Found,Windows 10,chrome 67.0,24.0,1280x1024,match_status:2,T,F,T,T,desktop,Windows
863,3670466,-5.0,325704.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,159.0,,554.0,633.0,,,,,,,,Found,Found,,firefox 60.0,,,,F,F,T,F,desktop,Windows
864,3670467,-5.0,1898.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,,410.0,161.0,,,,,,,,Found,Found,Windows 10,chrome 66.0,24.0,1440x900,match_status:2,T,F,T,T,desktop,Windows
865,3670481,-5.0,154249.0,,,1.0,0.0,,,,,100.0,NotFound,27.0,-480.0,New,NotFound,166.0,15.0,352.0,222.0,,,,,,,,New,NotFound,iOS 11.4.0,mobile safari 11.0,32.0,1136x640,match_status:2,T,F,F,F,mobile,iOS Device
866,3670482,-5.0,79805.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-360.0,Found,Found,166.0,,312.0,333.0,,,,,,,,Found,Found,Windows 10,edge 17.0,24.0,1365x768,match_status:2,T,F,T,T,desktop,Windows
867,3670484,-5.0,21911.0,0.0,0.0,2.0,0.0,,,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,15.0,193.0,280.0,,,,,,,,Found,Found,Windows 10,chrome 67.0,24.0,1536x864,match_status:2,T,F,T,T,desktop,Windows
868,3670488,-5.0,57212.0,0.0,0.0,1.0,-6.0,,,1.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,13.0,410.0,600.0,,,,,,,,Found,Found,Windows 7,chrome 67.0,24.0,1920x1080,match_status:2,T,F,T,F,desktop,Windows
869,3670491,-5.0,44000.0,0.0,0.0,2.0,0.0,,,2.0,-6.0,100.0,NotFound,27.0,-300.0,Found,Found,166.0,,193.0,597.0,,,,,,,,Found,Found,Mac OS X 10_10_5,safari 10.0,24.0,1440x900,match_status:2,T,F,T,F,desktop,MacOS
870,3670501,-5.0,147662.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,159.0,,554.0,633.0,,,,,,,,Found,Found,,firefox 60.0,,,,F,F,T,F,desktop,Windows
871,3670523,-5.0,37709.0,0.0,0.0,7.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,26.0,348.0,533.0,,,,,,,,Found,Found,Windows 7,chrome 67.0,24.0,1680x1050,match_status:2,T,F,T,F,desktop,Windows
872,3670524,-5.0,135039.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,159.0,,554.0,633.0,,,,,,,,Found,Found,,firefox 60.0,,,,F,F,T,F,desktop,Windows
873,3670529,-5.0,57109.0,0.0,0.0,10.0,-21.0,,,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,13.0,623.0,533.0,,,,,,,,Found,Found,Windows 10,chrome 67.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
874,3670548,-5.0,63320.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,27.0,-300.0,Found,Found,166.0,,215.0,484.0,,,,,,,,Found,Found,Mac OS X 10_11_6,chrome 67.0,24.0,2560x1600,match_status:2,T,F,T,F,desktop,MacOS
875,3670554,-5.0,265714.0,0.0,0.0,2.0,0.0,,,0.0,0.0,100.0,NotFound,27.0,,Found,Found,225.0,,266.0,325.0,,,,,,,,Found,Found,,chrome 67.0 for android,,,,F,F,T,F,mobile,Hisense F24 Build/NRD90M
876,3670557,0.0,70855.0,0.0,0.0,0.0,-12.0,,,0.0,0.0,100.0,Found,,-360.0,Found,Found,166.0,13.0,352.0,333.0,,,,,,,,Found,Found,iOS 10.0.2,mobile safari 10.0,32.0,1334x750,match_status:2,T,F,T,T,mobile,iOS Device
877,3670575,-10.0,707673.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,159.0,,554.0,633.0,,,,,,,,Found,Found,,firefox 60.0,,,,F,F,T,F,desktop,Windows
878,3670577,0.0,17320.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,,-300.0,Found,Found,166.0,,359.0,533.0,,,,,,,,Found,Found,Android,chrome 67.0,24.0,1280x800,match_status:2,T,F,T,T,mobile,
879,3670615,-25.0,443924.0,,,2.0,0.0,,,,,100.0,NotFound,27.0,,Unknown,,225.0,,266.0,305.0,,,,,,,,New,NotFound,,mobile safari 11.0,,,,F,F,F,F,mobile,
880,3670623,0.0,1510.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,,-300.0,Found,Found,166.0,,633.0,181.0,,,,,,,,Found,Found,Android 5.1.1,chrome 67.0 for android,24.0,1280x800,match_status:2,T,F,T,T,mobile,KFGIWI Build/LVY48F
881,3670634,0.0,199873.0,,,0.0,0.0,,,,,100.0,NotFound,,-480.0,New,NotFound,166.0,,454.0,222.0,,,,,,,,New,NotFound,iOS 9.3.5,google,32.0,1024x768,match_status:2,T,F,T,T,mobile,iOS Device
882,3670650,-50.0,280392.0,0.0,0.0,3.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-480.0,Found,Found,166.0,15.0,410.0,222.0,,,,,,,,Found,Found,,ie 11.0 for desktop,,,,F,T,T,F,desktop,Trident/7.0
883,3670664,-5.0,155637.0,,,,,,,,,100.0,NotFound,52.0,-300.0,New,NotFound,166.0,,215.0,368.0,,,,,,,,New,NotFound,Windows 7,ie 11.0 for desktop,24.0,1599x899,match_status:2,T,F,T,T,desktop,Trident/7.0
884,3670666,-15.0,409718.0,,,0.0,0.0,,,,,100.0,NotFound,27.0,,New,NotFound,225.0,,427.0,325.0,,,,,,,,New,NotFound,,chrome 67.0 for android,,,,F,F,T,F,mobile,Hisense F23 Build/NRD90M
885,3670669,-15.0,486281.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,27.0,,Found,Found,225.0,,427.0,325.0,,,,,,,,Found,Found,,chrome 67.0 for android,,,,F,F,T,F,mobile,Hisense F23 Build/NRD90M
886,3670672,-15.0,519294.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,27.0,,Found,Found,225.0,,427.0,325.0,,,,,,,,Found,Found,,chrome 67.0 for android,,,,F,F,T,F,mobile,Hisense F23 Build/NRD90M
887,3670673,-15.0,555548.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,27.0,,Found,Found,225.0,,427.0,325.0,,,,,,,,Found,Found,,chrome 67.0 for android,,,,F,F,T,F,mobile,Hisense F23 Build/NRD90M
888,3670676,-10.0,179788.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,159.0,,554.0,633.0,,,,,,,,Found,Found,,firefox 60.0,,,,F,F,T,F,desktop,Windows
889,3670677,-5.0,77310.0,,,3.0,0.0,,,,,100.0,NotFound,52.0,-300.0,New,NotFound,166.0,,633.0,277.0,,,,,,,,New,NotFound,Windows 10,firefox 61.0,24.0,3840x2160,match_status:2,T,F,T,F,desktop,Windows
890,3670679,-5.0,159846.0,,,0.0,0.0,,,0.0,0.0,95.08000183105469,NotFound,52.0,,New,NotFound,225.0,,266.0,556.0,,,,,,,,Found,Found,,chrome 65.0,,,,F,F,T,F,desktop,
891,3670683,-5.0,45235.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,266.0,556.0,,,,,,,,Found,Found,,chrome 65.0,,,,F,F,T,F,desktop,
892,3670686,-5.0,84340.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,,529.0,161.0,,,,,,,,Found,Found,Windows 10,chrome 66.0,24.0,1920x1080,match_status:2,T,F,T,F,desktop,Windows
893,3670712,-15.0,,,,,,,,,,,NotFound,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
894,3670718,-5.0,188855.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,427.0,595.0,,,,,,,,New,NotFound,,chrome 67.0,,,,F,F,T,F,desktop,Windows
895,3670735,-10.0,73010.0,0.0,0.0,0.0,0.0,,,1.0,-10.0,100.0,NotFound,52.0,,Found,Found,225.0,,290.0,305.0,,,,,,,,Found,Found,,chrome 67.0,,,,F,F,T,F,desktop,Windows
896,3670825,-35.0,184456.0,,,,,,,,,100.0,NotFound,62.0,,Unknown,,166.0,,444.0,597.0,,,,,,,,New,NotFound,,chrome 67.0,,,match_status:2,F,F,F,F,desktop,
897,3670833,-5.0,298800.0,,,0.0,0.0,,,0.0,0.0,95.16000366210938,NotFound,27.0,,New,NotFound,166.0,,492.0,177.0,,,,,,,,Found,Found,,safari 11.0,,,,F,F,T,F,desktop,
898,3670841,-5.0,108621.0,,,0.0,0.0,,,,,100.0,NotFound,27.0,,New,NotFound,225.0,,266.0,507.0,,,,,,,,New,NotFound,,chrome 66.0,,,,F,F,T,F,desktop,
899,3670844,0.0,95235.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,,-360.0,Found,Found,166.0,,410.0,186.0,,,,,,,,Found,Found,Windows 7,ie 11.0 for desktop,24.0,1919x1079,match_status:2,T,T,T,T,desktop,Trident/7.0
900,3670854,-5.0,82336.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-360.0,Found,Found,166.0,,215.0,280.0,,,,,,,,Found,Found,Windows 10,chrome 67.0,24.0,1680x1050,match_status:2,T,F,T,F,desktop,Windows
901,3670861,-5.0,51357.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,27.0,-300.0,Found,Found,166.0,12.0,529.0,575.0,,,,,,,,Found,Found,iOS 11.4.0,mobile safari 11.0,32.0,2436x1125,match_status:2,T,F,F,T,mobile,iOS Device
902,3670865,-5.0,56209.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,27.0,-300.0,Found,Found,166.0,12.0,529.0,575.0,,,,,,,,Found,Found,iOS 11.4.0,mobile safari 11.0,32.0,2436x1125,match_status:2,T,F,F,T,mobile,iOS Device
903,3670867,-5.0,194473.0,,,0.0,0.0,,,,,100.0,NotFound,27.0,-300.0,New,NotFound,166.0,,215.0,600.0,,,,,,,,New,NotFound,iOS 11.4.0,mobile safari 11.0,32.0,1334x750,match_status:2,T,F,F,F,mobile,iOS Device
904,3670872,-5.0,945820.0,,,0.0,-1.0,,,,,100.0,NotFound,27.0,,New,NotFound,225.0,,271.0,595.0,,,,,,,,New,NotFound,,chrome 67.0 for android,,,,F,F,T,F,mobile,WAS-LX3 Build/HUAWEIWAS-LX3
905,3670874,0.0,4094.0,0.0,0.0,22.0,-12.0,,,0.0,0.0,100.0,Found,,-360.0,Found,Found,166.0,12.0,199.0,333.0,,,,,,,,Found,Found,Windows 7,ie 11.0 for desktop,24.0,1920x1080,match_status:2,T,T,T,T,desktop,Trident/7.0
906,3670891,-5.0,72875.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,,312.0,222.0,,,,,,,,Found,Found,Windows 10,chrome 67.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
907,3670892,-5.0,522295.0,,,1.0,-9.0,,,2.0,0.0,95.6500015258789,NotFound,27.0,-300.0,New,NotFound,166.0,,621.0,500.0,,,,,,,,Found,Found,Mac OS X 10_13_5,safari 11.0,24.0,5120x2880,match_status:2,T,F,F,F,desktop,MacOS
908,3670897,-5.0,2546.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,27.0,,Found,Found,166.0,,312.0,222.0,,,,,,,,Found,Found,,,,,match_status:2,T,F,T,F,desktop,
909,3670903,-5.0,122380.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,,193.0,533.0,,,,,,,,Found,Found,Windows 10,chrome 67.0,24.0,1600x900,match_status:2,T,F,T,T,desktop,Windows
910,3670930,-5.0,5294.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,,312.0,222.0,,,,,,,,Found,Found,Windows 10,chrome 67.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
911,3670959,-5.0,513661.0,0.0,0.0,1.0,-3.0,,,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,12.0,410.0,597.0,,,,,,,,Found,Found,Windows 10,chrome 67.0,24.0,1920x1080,match_status:2,T,F,T,F,desktop,Windows
912,3670965,0.0,1738.0,,,-18.0,-60.0,,,-13.0,-15.0,96.3000030517578,NotFound,,-300.0,New,NotFound,166.0,15.0,476.0,161.0,,,,,,,,Found,Found,Linux,firefox 52.0,24.0,1680x1050,match_status:2,T,T,T,T,desktop,rv:52.0
913,3670971,0.0,105634.0,0.0,0.0,15.0,-3.0,,,0.0,0.0,100.0,NotFound,,-480.0,Found,Found,166.0,13.0,410.0,144.0,,,,,,,,Found,Found,Windows 7,ie 11.0 for desktop,24.0,1920x1080,match_status:2,T,T,T,T,desktop,Trident/7.0
914,3670991,-60.0,102940.0,,,-7.0,-27.0,,,,,100.0,NotFound,27.0,,New,NotFound,225.0,,567.0,315.0,,,,,,,,New,NotFound,,chrome 67.0 for android,,,,F,F,T,F,mobile,WAS-LX3 Build/HUAWEIWAS-LX3
915,3671004,-5.0,50034.0,,,3.0,-8.0,,,,,100.0,Found,52.0,-300.0,New,NotFound,166.0,13.0,337.0,535.0,,,,,,,,New,NotFound,Windows 10,chrome 67.0,24.0,1920x1200,match_status:2,T,F,T,T,desktop,Windows
916,3671018,-5.0,164882.0,,,0.0,0.0,,,,,100.0,NotFound,27.0,-300.0,New,NotFound,166.0,15.0,529.0,161.0,,,,,,,,New,NotFound,iOS 11.4.0,google search application 52.0,32.0,2048x1536,match_status:2,T,F,T,F,mobile,iOS Device
917,3671037,-5.0,144287.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,266.0,325.0,,,,,,,,New,NotFound,,chrome 67.0,,,,F,F,T,F,desktop,
918,3671052,-5.0,59336.0,,,0.0,0.0,,,0.0,0.0,97.12000274658205,NotFound,52.0,-300.0,New,NotFound,166.0,,144.0,161.0,,,,,,,,Found,Found,Windows 7,chrome 67.0,24.0,1680x1050,match_status:2,T,F,T,T,desktop,Windows
919,3671053,0.0,174280.0,,,0.0,0.0,,,,,100.0,NotFound,,-420.0,New,NotFound,166.0,,341.0,225.0,,,,,,,,New,NotFound,iOS 11.4.0,google search application 52.0,32.0,1136x640,match_status:2,T,F,T,T,mobile,iOS Device
920,3671070,-5.0,144353.0,,,0.0,-1.0,,,,,100.0,NotFound,27.0,,New,NotFound,225.0,,271.0,595.0,,,,,,,,New,NotFound,,chrome 62.0 for android,,,,F,F,T,F,mobile,LG-H542 Build/MRA58K
921,3671097,-10.0,68595.0,,,0.0,0.0,,,,,100.0,NotFound,27.0,,New,NotFound,225.0,,266.0,566.0,,,,,,,,New,NotFound,,chrome 67.0,,,,F,F,T,F,desktop,
922,3671100,-20.0,173542.0,,,-1.0,-33.0,,,0.0,-8.0,95.08000183105469,NotFound,52.0,,New,NotFound,225.0,,607.0,610.0,,,,,,,,Found,Found,,chrome 67.0,,,,F,F,T,F,desktop,Windows
923,3671102,-5.0,101402.0,,,5.0,-14.0,,,,,100.0,NotFound,27.0,-360.0,New,NotFound,166.0,12.0,410.0,186.0,,,,,,,,New,NotFound,Mac OS X 10_12_6,safari 10.0,24.0,1440x900,match_status:2,T,F,F,T,desktop,MacOS
924,3671110,-5.0,123452.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,266.0,325.0,,,,,,,,Found,Found,,chrome 67.0,,,,F,F,T,F,desktop,
925,3671112,-10.0,33293.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,27.0,,Found,Found,225.0,,266.0,566.0,,,,,,,,Found,Found,,chrome 67.0,,,,F,F,T,F,desktop,
926,3671114,-5.0,32416.0,0.0,0.0,8.0,-18.0,,,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,15.0,410.0,521.0,,,,,,,,Found,Found,Windows 7,chrome 67.0,24.0,1920x1080,match_status:2,T,F,T,F,desktop,Windows
927,3671133,-10.0,76447.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,27.0,,Found,Found,225.0,,266.0,566.0,,,,,,,,Found,Found,,chrome 67.0,,,,F,F,T,F,desktop,
